address,liquid_uxki,staked_uxki,unbonding_uxki,rewards_uxki,total_uxki,total_xki
ki1f43qwcfl2e8k2vs5fquzz3zq5c9z8qlrsmvrcq,32678,0,0,0,32678,0.032678
ki1d8cxnqxaz5qtugv8n97t35paalmm48elxwccta,32678,0,0,0,32678,0.032678
ki15lcqxfte3nzdrx3jtdj7scgyprrf4vt2qrt9qt,32678,0,0,0,32678,0.032678
ki156rkjw9zlzqrw2yml5wawzdaeem4d6k9856wcr,32678,0,0,0,32678,0.032678
ki14ql2k08vp8fts4tltvjglwpa0rqyc5h5jxkgk3,32678,0,0,0,32678,0.032678
ki1xu5p7xjq7sc0t9kh5zrc9cqp8ve3p5ee4ukl4u,32359,0,0,0,32359,0.032359
ki1x707n0nm4pvklmqs95v9dk0gvc89yaqyfvqzsz,32306,0,0,0,32306,0.032306
ki1v5fq05qx38vgjeagy5k80z2rrfzrfar2cq0z58,32259,55158711,0,3588817,58779787,58.779787
ki1znp9qgz2fd2e34j4fkavemektskjxzfjshqs4w,32122,0,0,0,32122,0.032122
ki1qqxh23q5ldxufg3ld26pwq5275gvyedkuqaclq,32021,0,0,0,32021,0.032021
ki14um3phqv5m3qsqz3fdtg5qljkrxs5je3c9tf22,31977,0,0,0,31977,0.031977
ki1whf5rla4gvgtgw6ttc8ayd6930dfw3vttyxsqd,31867,0,0,0,31867,0.031867
ki1qflv2tfx2lq556lcge7dv59wjk8jmhygcnqena,31764,0,0,0,31764,0.031764
ki1wvny9sasrfjjphn5s0q9gymh374efg87c2l4df,31713,0,0,0,31713,0.031713
ki1av546z9wmfwmm9dl9nk0qt3nyxszllryv0r3wp,31466,0,0,0,31466,0.031466
ki1jds98a8qcvhvnd8anguj0xnqgyawzh6687ja6n,31338,0,0,0,31338,0.031338
ki1u3spf0nwylkdry0ndnmawzqdkcutwr3gnre6ne,31112,0,0,0,31112,0.031112
ki1yvdlkld4ut6sqlvm773tmqqg5aty83ye6fjqjw,30831,0,0,0,30831,0.030831
ki1gft78kg6h8cc4uxe9vc9sr4dkerpy027wgw544,30767,0,0,0,30767,0.030767
ki1plnu4t4hr2hn57jzhdxh76mcx04m3e7ulylm7q,30662,0,0,0,30662,0.030662
ki1jf3jh0hcnf8d64slauzl5s83zy3yhl095jtd5y,30470,0,0,0,30470,0.03047
ki13f6jt70dhd7c4mxudhmpz5hj2ewszj974usvuc,30459,0,0,0,30459,0.030459
ki154c7vazgxty6xck7k7uh9sym50u7nrjfm62h0k,30286,0,0,0,30286,0.030286
ki1n6ndqn6fcf5l5qxxfnllu06c3xd92ddfglj6u3,30281,5953312,0,1582119,7565712,7.565712
ki1p03aljy92q76lf5dtnfgw07dvp6k7hmksxnep8,30215,0,0,0,30215,0.030215
ki1jg2rjd8nmhp85qgh6a26ffwewc5f2s69pfmme6,30189,1352837906,0,40612027,1393480122,1393.480122
ki1j0lke2jmuwxqh0zgs2kkk95stghl5l0rme9wjf,30014,0,0,0,30014,0.030014
ki1utuny4zncpqrl9agvh6zn56pavs3qh9dyga58l,30001,0,0,0,30001,0.030001
ki1jgcpfh7ft5y8wch47nasuwx5gkmgfkurtul7re,30001,0,0,0,30001,0.030001
ki1xpv92c77nz2ncydj7sadwykunax9v8xn0ypv95,30000,0,0,0,30000,0.03
ki1rd78ktc3j8mhnvr8kt4mmyyex89uegywf9x8qa,30000,0,0,0,30000,0.03
ki1nh3jzkuxaugjl9a7jyxpeqwkjrlq4mdheyufcv,30000,0,0,0,30000,0.03
ki1ua4t92nxaclu6cvkv3g02qsx3m2svgr0897usn,29794,0,0,0,29794,0.029794
ki1l4xj8tnf2k26cj7r5ch70pjegfgaw5y20huyhj,29794,0,0,0,29794,0.029794
ki16d7cwu3fq9ac79fjlsndq6am3uekpsp85dwkmh,29794,0,0,0,29794,0.029794
ki144tzn2plptplryemuqu99uf0ypz2087fd5ymgz,29412,0,0,0,29412,0.029412
ki19rnjsmvq2zew4lx53nftfapm0fl90w6ua5xu8h,29250,0,0,0,29250,0.02925
ki1t66khuq67rlh6n8pt7rcxtefeglwvfp53q2fl0,29167,0,0,0,29167,0.029167
ki13xjmcfdsmhtpd3mhjyws2sqa5002mcky5fuut4,29011,0,0,0,29011,0.029011
ki1mm22jvhj5tjanx5msdddx5ew0plkxpmyzz020w,28995,0,0,0,28995,0.028995
ki1nqxzaa76tdeawysjnxflm6hw5zd2czt0vdspww,28981,0,0,0,28981,0.028981
ki1lrrar783hv9mgfe53jw3pq7dymtwt0jsvjm9ue,28967,0,0,0,28967,0.028967
ki148vmqxzgp4yc996pasredy3v9sw8sxzs2gkr9u,28823,0,0,0,28823,0.028823
ki1fxf0gfpmy26kgpehkyv7wayz8nmad4n02g0q2s,28762,0,0,0,28762,0.028762
ki159la3upj5wrxh8t0vywfzgj7qfwl9yqcy5wyjr,28762,0,0,0,28762,0.028762
ki18wd0a2e2tpkl8qr4uewv7zgzzuwc7z3crs75tg,28696,0,0,0,28696,0.028696
ki10ffcq72k7h7h6zetpleqve47pac082z7gk9xjx,28582,0,0,0,28582,0.028582
ki195pu3prwn0fzw3y04dxrftclhhtthme9ye65gg,28562,0,0,0,28562,0.028562
ki1mvm8dpzxstgmd47rypzeajsxfe40q5n83r7pc5,28431,0,0,0,28431,0.028431
ki1f79qt9vsg2h4rezul83czusvt5rh0w9zlxfkcn,28317,0,0,0,28317,0.028317
ki1mxdwc40u4f8uhzsg0udwdmgsymqdxpjsck7v5w,28307,0,0,0,28307,0.028307
ki1exqmyqmpgag684k35ajyznraeum9rla0en4klj,28258,0,0,0,28258,0.028258
ki19v0lyhcl99yrfxke9gk4vxa850tsdetu8vnwnl,28210,0,0,0,28210,0.02821
ki13790cmfeamg2md3uxuch2fqlzrajr5j70cw6wk,28137,0,0,0,28137,0.028137
ki17uwcdsd0gmkmseumwj5vwuekuu6q6mtutx7f9q,28082,0,0,0,28082,0.028082
ki12yxku84ws7lclkuv38qrtqz4tjcmnn5syvqr5u,28000,0,0,0,28000,0.028
ki1x6yjf8a0kjn32dly0dxvr0thxgkwlnkvtek33k,27959,0,0,0,27959,0.027959
ki1j0yfrlrf0369zqhcqr74padddjs8me8p46rs9w,27959,0,0,0,27959,0.027959
ki1d52fldvmqqaarr7q5w7022efgw0lvlc9f0j23p,27870,0,0,0,27870,0.02787
ki1g692jde5e7nqpml4rmxgge22m3qvft8u73qwly,27797,124011847,0,13352940,137392584,137.392584
ki1xsmfthy8khe85r32qpq4p9l5328xvf3v233pxg,27500,0,0,0,27500,0.0275
ki1hn7at98gcekevhmu8v3mhgmytcagyr8gde6v2h,27500,0,0,0,27500,0.0275
ki17rrsrx2qynxpwhz0e7672mgf8vqpgarfhsx5ya,27365,0,0,0,27365,0.027365
ki1u77nz4njsvu6ee7sn887a7rruxf62tqujcfrn4,27149,0,0,0,27149,0.027149
ki1ctahkyya4xr96lgy69cu004ymzdcgp7xxvynca,27136,0,0,0,27136,0.027136
ki1ne08pyjgn42jd6faa7e7snp0zej5vfn08ql2dk,27064,0,0,0,27064,0.027064
ki1vrv68ewts3yj3g8x3zfyrt5hv0ztepfwxp3x4e,26823,0,0,0,26823,0.026823
ki17dsc5tlt9z2snqafzzv43cxxzu4j4zcukdthzz,26803,0,0,0,26803,0.026803
ki16qd5mltj0gm3zesfzgs28h2qsrmhfsw46z8xwg,26780,0,0,0,26780,0.02678
ki142jrkuy08hnnavag48rr4tydev296xnrxtm8w2,26748,0,0,0,26748,0.026748
ki1eh4276v0k2ha6u3nl7grl5q9vfkp5quusgd4ph,26699,0,0,0,26699,0.026699
ki1prr2x6gy692cllg2zxtuh5pz70n2a7tjk2xgwf,26695,0,0,0,26695,0.026695
ki1678dm3re67mj3tjp2vrdn2n7w88swa3ultu2t4,26639,0,0,0,26639,0.026639
ki1qxzlt45zurtrhju9sua0ec6nrp3qfjylckpwfx,26634,0,0,0,26634,0.026634
ki1xndnf4ry54ht3345vpufdv9e2a4k8q8dqr8d55,26610,0,0,0,26610,0.02661
ki1savn3ddf3tuenv09l259x2q2j4h5fd30xd86dp,26610,0,0,0,26610,0.02661
ki1d9tlw9xwxevtnxxmjtedsxw8hyug3t76a2kkmv,26610,0,0,0,26610,0.02661
ki18u4zkyhjhruvk55ul438fzu58sxlr3lmfzge3y,26610,0,0,0,26610,0.02661
ki16fdazn3a6jsln85qvtpxtq5m8kcakhm6q7fpnu,26610,0,0,0,26610,0.02661
ki17runfsvml886glcqzujgntm7zegn6llc786nn6,26529,0,0,0,26529,0.026529
ki1xmtpyymvnsnw8hs5r2ng6r9z3jhhf5vfkqn0h9,26523,0,0,0,26523,0.026523
ki1ey2y6tlg7lfgr37zt246vph89gwcz5aga0ypqd,26343,0,0,0,26343,0.026343
ki1amtzhek4n8g9u8xkma22zrlpaugn20fyc29zka,26312,0,0,0,26312,0.026312
ki1u7syp9ehmcr8c2qz5arhyxflujs0tnrlcpjqp9,26310,0,0,0,26310,0.02631
ki1myttv6r4h8ejtaevavz8zy5swgvmjjup2qn258,26146,0,0,0,26146,0.026146
ki1y6xcugc0v6j6r2r5f9n4xmm0j9akayn06g7yqd,26070,0,0,0,26070,0.02607
ki1l4vczcs99puww2yv4g2a5gjq29pu3el8cml4p6,26061,0,0,0,26061,0.026061
ki1y08sej42pax9q6fjl3qrelx6ndd87suc65ww7u,26046,0,0,0,26046,0.026046
ki1enkmnzesfhmexeva5gr497mvvs87j9ljx9p779,26018,0,0,0,26018,0.026018
ki1mfemsan24ulwdmdy37fe2sh9xew8rc67uhm9h6,25981,0,0,0,25981,0.025981
ki1dre8vddfr2lyp3djwx3jlzsz7sppd8e8g3zgw4,25981,0,0,0,25981,0.025981
ki1alct368gjtahf9wdmmmzgshlcfalppvcyk93sa,25981,0,0,0,25981,0.025981
ki1a69hrju8t8jq0m8gp5w5macv72fglv44khnzcy,25981,0,0,0,25981,0.025981
ki16lk64e5g6gk22snl3xmlh93z7rzdvs2fygvh49,25981,0,0,0,25981,0.025981
ki1t6gm5llrek76sz9uwpw6le9gr3gzrek76px2w7,25944,0,0,0,25944,0.025944
ki1yh9wh5chtdnsag65qvscc4mxrxa82wuutryn5a,25917,0,0,0,25917,0.025917
ki1vnm64uhygg7k3tv2ney4z0dky7xgrzw3ladrva,25917,0,0,0,25917,0.025917
ki1te9dr0lx2ngj4rwz0yxdk6rcuvffx48jpe6mvd,25917,0,0,0,25917,0.025917
ki1lda6a78ksxyh3en0sknjd0k859dt5hkt8wrp56,25917,0,0,0,25917,0.025917
ki1jx3muzyln3utmy08vshvkhd28agcn227qc4n62,25917,0,0,0,25917,0.025917
ki1jpjf8p3npcql64hr3umugp044r67vxse50xd88,25917,0,0,0,25917,0.025917
ki1j378a22ufq9r4md3dqyxa7g9m3qeqwqm5v4qfp,25917,0,0,0,25917,0.025917
ki15gvxkmp8ycpwuy2zpv4p9ww5k34fq8cg8754q6,25917,0,0,0,25917,0.025917
ki1d9rqdsp666rj0cky97jrt2yduq2tsv83gx4wvu,25885,0,0,0,25885,0.025885
ki1utuk9ga5rst5qpkt3paj3duz74pp9q6hw5wx8z,25841,0,0,0,25841,0.025841
ki1mdxvyzt5ay4xsymlw546q9sttpwxgzk0peda5p,25841,0,0,0,25841,0.025841
ki1hmldujz32tqfl870x5n8ysn9qgxxvty6xz8mud,25841,0,0,0,25841,0.025841
ki1gyyu4heffas8txe4qsqmsxc9yme6cspjcv97m6,25841,0,0,0,25841,0.025841
ki1cy6s6j8ev4t65ra5ktva3r30qrapxv2h6vj3jl,25841,0,0,0,25841,0.025841
ki158atpe6nnejq95c7de9f7xngdkdl5yrkmq376x,25841,0,0,0,25841,0.025841
ki140erxnaqhkn2ap4578jx2j8llhc5m6p6uekeqk,25841,0,0,0,25841,0.025841
ki10alqf67uxmvmnjjuusgcgw7x93kznf2zfg8y4s,25841,0,0,0,25841,0.025841
ki13v0ftyyaxsj96hs8vs5hfqunxxewz7yk94sef5,25764,1500000,0,270691,1796455,1.796455
ki1yezvsdg6g09kkgjcfhts6tlmyhqf2laykrq6ln,25727,0,0,0,25727,0.025727
ki1x03v67mdfsqrghc0a0evarzhgf3plt3vmr5p7c,25727,0,0,0,25727,0.025727
ki1nj720vuv43r4vsc76l2nveqxr24kg2ksd7cegt,25727,0,0,0,25727,0.025727
ki1n7ycjkvw7rsppu0f4cgcdf2j996gsnwe8zehjs,25727,0,0,0,25727,0.025727
ki1lmg7thvrwvstns2ukfksq72vw6ppqfjhgxhw5n,25727,0,0,0,25727,0.025727
ki1ftr5uygttwty87g9kkw7k7x4chd6rkxns2p8dq,25727,0,0,0,25727,0.025727
ki1cfvh0ax05gr7t2rzxxl0plgy7t05m608vd8xar,25727,0,0,0,25727,0.025727
ki1j5jmvq82cdrhypn068y89aaz33k8a4msa2rp33,25721,0,0,0,25721,0.025721
ki18x2jp6ra5dsfgatrv925we2rlv0epyvmxe46mu,25721,0,0,0,25721,0.025721
ki1yqaj6ydu6d448ylwcpxz98q8dmm6dnxyz7aygf,25689,0,0,0,25689,0.025689
ki1x6807jcesse7qzv7k9aqq4ntk2nfl6p2gcr2ey,25689,0,0,0,25689,0.025689
ki1uha9myr80slygptthz22pe53snjr94fr7zypt3,25689,0,0,0,25689,0.025689
ki1ng5ph44f2dnnda4xpwyjn89uau03gm9nu4wp67,25689,0,0,0,25689,0.025689
ki1l2xyxgxmqgcge35ndks69l0vj8xk9j23lfh4u7,25689,0,0,0,25689,0.025689
ki1j05vfn9hgaus3pk2tyqgsd8djtt9tnltr76kxm,25689,0,0,0,25689,0.025689
ki1g99ccpz3n8z99la7j82vdqc50k257fhs9kvcfg,25689,0,0,0,25689,0.025689
ki1d6t2c78l0f6pvg9xquyn56nlqc4nck24pkyhge,25689,0,0,0,25689,0.025689
ki18vjs3u8n9705h578495e7s7kvjq97lc48faz2p,25689,0,0,0,25689,0.025689
ki18666khsgxztfsvy7k34ypmg5h5rk52mm0kt0qu,25689,0,0,0,25689,0.025689
ki15jgw8zmkvp9nwmt7eqk37yp5ayr2ct67nqv975,25689,0,0,0,25689,0.025689
ki128utgn9c4l7va8xmg5h9mpx6nga3n4prva5c5f,25689,0,0,0,25689,0.025689
ki1z6gw7sj5k8z8ncs6cqr40n6c94dgdtjzqtjukp,25461,0,0,0,25461,0.025461
ki1su9nrrempvu82sjqxa956tx0rgqngdqwusnneg,25461,0,0,0,25461,0.025461
ki1nvd7xjr5tnyzdt7qxygup9xufhkdd8y5kvkxjg,25461,0,0,0,25461,0.025461
ki1hel6w00ufca08lzasn0vzqayh4qzncdwh88mtj,25461,0,0,0,25461,0.025461
ki1c4s94cdemj34ruwq0j2c5x80va20m3e7n3shq8,25461,0,0,0,25461,0.025461
ki16aer5azyd7zm302g0de90u3tapjd0k26mw5f62,25461,0,0,0,25461,0.025461
ki10hjp8k97ppf7t9espvpsskhlur4e4k7u0ztzfq,25461,0,0,0,25461,0.025461
ki10f2nancc548d9kha6jfa7ztef5ytfwruex7psf,25461,0,0,0,25461,0.025461
ki102kx5kqc9jdv8388j846mf4wlw8sup2ykvc9ry,25461,0,0,0,25461,0.025461
ki1s3qztlpeq0zp6xedk7x7suffyp357trr6w3c8n,25368,0,0,0,25368,0.025368
ki1lg98r8k42sfvqrk42swa8rkwsedd46ap6ex5w3,25368,0,0,0,25368,0.025368
ki1jmcvtz0yfksu8ju9csa9utc76d90uj4xr7p5a5,25368,0,0,0,25368,0.025368
ki1h8p2qun2u9nnp7rnpyt89wu8spn4eu6vtp2pjt,25368,0,0,0,25368,0.025368
ki1gerqca23055wzj88kwg5mf93fkcarm8ghw437k,25368,0,0,0,25368,0.025368
ki1e0rzmwh7xgdjvg7dxttfzuym9mvslx8tjefk0n,25368,0,0,0,25368,0.025368
ki14yyjlwylqu3np23pv2lxmrf9gfhjylx45s9k54,25368,0,0,0,25368,0.025368
ki14tmeuj7na0tywvu2n8sr7ypefc9eyaqpsth88t,25368,0,0,0,25368,0.025368
ki1pqxfyjaa2x7ktcrz2k920wyltkqptgpg8u977h,25350,0,0,0,25350,0.02535
ki1jtrqtr33ln8v9kpazjj6quk3pwv4avz8t8hmh8,25350,0,0,0,25350,0.02535
ki1grshpzzfc20tjlhfy54c25u3r300ehalqcnteh,25350,0,0,0,25350,0.02535
ki1a3cktha657sc9kwzksf299y2cdz0h00fvzq7vh,25350,0,0,0,25350,0.02535
ki15uz7d93gp50rgw7r2ut9gl6h5alhmp32v6negn,25350,0,0,0,25350,0.02535
ki195ld579pyafh4c07xm5p3k9unustytnt57jhgc,25349,0,0,0,25349,0.025349
ki1pgymfc5jg080gl6ljmz6myz230ecavxjt4nzx0,25270,0,0,0,25270,0.02527
ki1m44phzsle0qa8zm26krwszhw6vhy97dkq9emwh,25270,0,0,0,25270,0.02527
ki1ha80jluhndmdfzhajskmgzvqxdrqazp6w52q52,25270,0,0,0,25270,0.02527
ki196ydgdqdsfc7mnyfuq0thck8q6ku9pmakk4npw,25270,0,0,0,25270,0.02527
ki17fhzexlv9j7prz2c22g72avfyunp4rg37hphgf,25270,0,0,0,25270,0.02527
ki12snqe6swgvayyfk45gac50cm3tls7kazp3fpav,25270,0,0,0,25270,0.02527
ki12n6dms88qmkqyju2jwmwq0x2n8pu4yng8nkn3l,25270,0,0,0,25270,0.02527
ki1fkyvccs92hsrflefg9u030xpq7gflr96ygtpnj,25236,0,0,0,25236,0.025236
ki1w7gthk0vz6k6tc9jgmdzuhz4t35dgxv2xes56j,25198,0,0,0,25198,0.025198
ki1tc2v0fqmpv6x4h3cx6hfjlzke6u3nx34v4zkmq,25198,0,0,0,25198,0.025198
ki1srt5f6m4d0d7uwz2svel5jlqkmp7hv4p75wzap,25198,0,0,0,25198,0.025198
ki1egkdn0n0nuxw6zx3phrcd3ju7634v6fdmnwx8l,25198,0,0,0,25198,0.025198
ki1c7wtnsa2pwwlkc2uwj9zd066k4gf3s73mp6czv,25198,0,0,0,25198,0.025198
ki16dvysc4y00w9e753nt45qhwpscyqvs5kz0cz4a,25198,0,0,0,25198,0.025198
ki12vzt496zpw6uyj39rkqpjugcuhs2vrhj73k39w,25198,0,0,0,25198,0.025198
ki1xl3a6wm9p7mg5n85rk3z7fml7yq3lgcjvugpm9,25163,0,0,0,25163,0.025163
ki1tcw4lhwcph8f4dpxrdcgn59r026npxn84g5czq,25163,0,0,0,25163,0.025163
ki1ksrv58jph2c7j9spg870sf62fte2wwclfhr0jd,25163,0,0,0,25163,0.025163
ki1kmy9zd7gvm9qum709sw8ty5hvwhzkuc43dmcac,25163,0,0,0,25163,0.025163
ki17vmapmpc9ew2qy994w2d36fgfj2vjt89rrljd4,25163,0,0,0,25163,0.025163
ki15vt6gguveeycppyhfc907cgl5n4zwqx4frcy3v,25163,0,0,0,25163,0.025163
ki130z4zgwytvnnfq9dwstntaare787vx4txprxsy,25163,0,0,0,25163,0.025163
ki10cytpz9eaa6zlf4t95ljgwaz2ymlpvnh0s5ysg,25163,0,0,0,25163,0.025163
ki1pc6s42us8j9gta9qvepjddtsncduqn2a8r6eeh,25102,0,0,0,25102,0.025102
ki1dn8wmgcxa24sk82ukmay3vj229czygputzjahk,25102,0,0,0,25102,0.025102
ki1a4d47g3svevq7jwc9y8zatpsuul0atduu235p9,25102,0,0,0,25102,0.025102
ki15zty3hxznn7uvmcakw0k8vpg6apr9xwqgpj2nx,25102,0,0,0,25102,0.025102
ki1022ulhltkxxjf3lmes57eff7hmyw4etj0vga2p,25102,0,0,0,25102,0.025102
ki1pxe4an9ljktfft2ctuascuu6yeu7xghqjn52ul,25068,0,0,0,25068,0.025068
ki1xg3ev4f7cd4yzrcs4t4598cw6e726c0ldq9nar,25066,0,0,0,25066,0.025066
ki1ueva7270eqjzlsju6nlfwra7yln3z9hmyyrfeu,25066,0,0,0,25066,0.025066
ki1st964t9hm3kp4p53ryh6dy3jkzgrpaz5t75egk,25066,0,0,0,25066,0.025066
ki1rfjq2gnk4xyc3l5e8c60acwfe9jjmaxk3gxmps,25066,0,0,0,25066,0.025066
ki1r54zdklxlctjpd0wvw6razjunxecgfwtx26xvw,25066,0,0,0,25066,0.025066
ki1r3vdeju5pzcamzqmcvm6wplfere9zqswf3t7vy,25066,0,0,0,25066,0.025066
ki1nhfeppfd254mdk3kysglxqkcp6nry59me2zxrn,25066,0,0,0,25066,0.025066
ki1h7h3z79h7ed5dla6k6847dw4c4mmp7h37pf7zx,25066,0,0,0,25066,0.025066
ki1deqlgvax2j35rtesayfjzux80stkwyhe2xesc0,25066,0,0,0,25066,0.025066
ki17sgvpmjg8qk8edy9ms7h27nny7ljnctgq3662n,25066,0,0,0,25066,0.025066
ki14e8hx0g7v6lntjqnf055mu5qvp82g8txcu4l7q,25066,0,0,0,25066,0.025066
ki1htjazgc22yq9fd8xq2q2tesp9gy3lfc378jzsf,25020,2579742,0,763781,3368543,3.368543
ki1ac8ljwzunl28n5hwn4tun483mhs6ql5mpfy2ts,24907,6778991,0,1049178,7853076,7.853076
ki1z5e27xwnz84qw8qjyn89uzvqwxgw424jg7wr3t,24859,0,0,0,24859,0.024859
ki1sjht79szejw04kul397mc0jyn94kjndqsw6jqk,24859,0,0,0,24859,0.024859
ki1ldea49jkxgf0p3npuewyxcytzn5eurm2kx0zwn,24859,0,0,0,24859,0.024859
ki1e3tws5wmhzkt0yllgkwkuw9hgdylanlhftak6a,24859,0,0,0,24859,0.024859
ki1e22fzsuafd0uh2ldpqey8xencjhkpn366nm4ht,24859,0,0,0,24859,0.024859
ki16yzgeflpyfvzvqqtjux5p4qvtlaj0g7y6pnnxw,24859,0,0,0,24859,0.024859
ki12eggl4luhll286y3k32cfvrnj2k93deern5qyy,24859,0,0,0,24859,0.024859
ki1rd6qlsgmgmgv70rqetz8p66cmhv8kcsn403lgr,24821,0,0,0,24821,0.024821
ki1nk9pmw4jzrrfknf8ggklshaufu8e09kedtjwrh,24821,0,0,0,24821,0.024821
ki1mn0e6s8xa3hpjtksxa5afj2rhkkprt99wdvnqa,24821,0,0,0,24821,0.024821
ki1e2rw7h0ekaqpw2jdswt225zkph4t2wgy3wrhlx,24821,0,0,0,24821,0.024821
ki1cytxvxmmyk94y0ygjfd55g7vjqucs85wl3apzu,24821,0,0,0,24821,0.024821
ki1y7z4mptfhtgrelsd9va0anre6eeqadsp9jh2qd,24744,0,0,0,24744,0.024744
ki1t7ma9gqhk7kx05807pxjtfuv82nqszusvdyxlq,24744,0,0,0,24744,0.024744
ki1pxgg8pesz42nwkap6m7x88zmegmmrrp5azsxyl,24744,0,0,0,24744,0.024744
ki172lgrp8jge7flk2axmtlngzfhlvtqsvrwzlrm0,24744,0,0,0,24744,0.024744
ki12qp62n3wsgjjmup824x0v3su32ns9vrxwrecmh,24744,0,0,0,24744,0.024744
ki1wxs0v3dy07xknq97muygmwqy69g792h6k80x7m,24740,0,0,0,24740,0.02474
ki1whjw5evdy3a32ywev3uqgl9xjwwmsd24nl63u2,24740,0,0,0,24740,0.02474
ki1vjfuatfvukm3a4tjwujzfhz8hsnqus6t2yhrd2,24740,0,0,0,24740,0.02474
ki1v5vktda82dj2x4thcc8n74ajhvr0chnusz85p4,24740,0,0,0,24740,0.02474
ki1n0vnwtlma5j8zg0am5vgxx8xyeg9r3pstq4xae,24740,0,0,0,24740,0.02474
ki1fc06znuk0p20648ymza58pygw0t8d4ha2zd7la,24740,0,0,0,24740,0.02474
ki1dj9tpurrvvk4hmjvu8swceexxk0ugkzq9jm74j,24740,0,0,0,24740,0.02474
ki1xfgaz6tzkr5uy3k6ctj7v7a8g05ae2vmjrqeaz,24645,0,0,0,24645,0.024645
ki1wcauwuv3m2wm8p5he2cpkw8q8khaxvju2xyq7d,24645,0,0,0,24645,0.024645
ki1vryrsmqw0mygma02x3vvnr8gpxyarzmq7xzcx6,24645,0,0,0,24645,0.024645
ki1nhsx8u2ayylcsydx4gx4u7rg728r38n3ryu6np,24645,0,0,0,24645,0.024645
ki1hmcvv9zapczg8ujapg23v26as7z3f5r8fx9eyl,24645,0,0,0,24645,0.024645
ki1dnh3xz4s9ldtj5pnfxn0fhtnyvqstzc53elvv0,24645,0,0,0,24645,0.024645
ki16qasqfdgv2gqml84evl8v7d6qc3v4r6tt69k2r,24645,0,0,0,24645,0.024645
ki1y3gs9uqn5jcvrhpzwjtlq6zg9dqd82cq9prshw,24584,0,0,0,24584,0.024584
ki1x96vs2lp57w20awtge92g33lkenydfaqhtflcc,24584,0,0,0,24584,0.024584
ki1whv8jyepp7jh4wvq7fgyk2dp3dl5mxh0mszf5w,24584,0,0,0,24584,0.024584
ki1wfm5hcy6ygdpwapuclv6z7n5jvu06c4fdj5hhm,24584,0,0,0,24584,0.024584
ki1wepwk9xvg3ce0rffzsa4kwn6xq2rf2zu8yqclw,24584,0,0,0,24584,0.024584
ki1tgrstgvjj7r20ta0a0n3e63gamdsq8svtgh7hg,24584,0,0,0,24584,0.024584
ki1r0a3ldgptr7rty5q606rl43r6nmjruvjsyrrgv,24584,0,0,0,24584,0.024584
ki1n7d4vyawcrrwjgqrj5mq870e67wrgy50fafrzn,24584,0,0,0,24584,0.024584
ki1hgzetnjtml3wv4ehlatg30kgrg6e2gzmruamr7,24584,0,0,0,24584,0.024584
ki18fn0ed0g52wepzfwsc0h9txny7ryvvdnwzuj4a,24584,0,0,0,24584,0.024584
ki14fkasyjef958s62q4r5eua80yg83tgpnul0sfg,24584,0,0,0,24584,0.024584
ki107hk0a6jw482xezd9e5x8xc74rplzxdeem206q,24584,0,0,0,24584,0.024584
ki14ct3zvcsgsxl3q57x3ktn0rqsfzm3pzq4yt4k6,24558,0,0,0,24558,0.024558
ki1yy0zpjsvgymddd23vff3gt5t2n5hhnvevk0mls,24463,0,0,0,24463,0.024463
ki1pmw0tlyzw8ksp4gl3dsyy5l46qe2n43zmyqxuk,24463,0,0,0,24463,0.024463
ki1m7nslvez4cllvtkfeldvtw90cajsg7e96gy7lt,24463,0,0,0,24463,0.024463
ki1fd54k5q7j44gs053taq0r7jxuj0cdzxmj92qy7,24463,0,0,0,24463,0.024463
ki17lwems92rc9823pe3ntea8cc09ddehnxxkfyxr,24463,0,0,0,24463,0.024463
ki10ryzfd9ynuxuktnn7zgygufrrh5gzk4rc4g20s,24463,0,0,0,24463,0.024463
ki12mwqeytdm5c8v22e9skjeltw3hql5n9h98qgv5,24310,10606882,0,2751033,13382225,13.382225
ki1xe99zszd0zqzxc75kvky0hxvvzgkj3lyymyctj,24159,0,0,0,24159,0.024159
ki149rc7egcexkdpyq3u3lw94f5er42ncscjmzyga,24034,0,0,0,24034,0.024034
ki1z0wvtkckkw2s30xsm50j5005tkzs3nk36tdaz7,23926,0,0,0,23926,0.023926
ki1wkzucjx7cpydzkdhyk05ewdvt5ktthe4c9kck2,23926,0,0,0,23926,0.023926
ki1s93jn8dmmla65dfzaswlaqq0qde26mhus6m60w,23926,0,0,0,23926,0.023926
ki1rpsnqudclpxpwvjunc665e69dt9pkcvyc3avht,23926,0,0,0,23926,0.023926
ki1q5zr7peptw6mmcy5rtk9t4fjp34mu597rf7t6f,23926,0,0,0,23926,0.023926
ki1nzgx2jlrl9mnh55pcj03m9yq5e4k3kxrfylfpz,23926,0,0,0,23926,0.023926
ki1ju7tg4kwu37haxkh75m9876rgacqx2gy20svfl,23926,0,0,0,23926,0.023926
ki1jd24cw7vn5dn080sa6weh6u7rdndlmzcdkhumf,23926,0,0,0,23926,0.023926
ki1gtyl0qve6rk0kt55mqv0490dca0rqvzmfn55js,23926,0,0,0,23926,0.023926
ki1dzdg3yq5htd79k3nfd9rmd4wprp4wxmc7tlnum,23926,0,0,0,23926,0.023926
ki12hwqpeayn5gxgsj8afv8hw86x7nffxzqejspv3,23926,0,0,0,23926,0.023926
